x,original_y,salted_y,smoothed_y
317.000000,5.144000,10.306568,-19.601459
318.000000,4.960000,-9.907973,-17.347632
319.000000,4.990000,-110.009103,-25.356258
320.000000,4.658000,-25.089929,-9.199385
321.000000,4.806000,149.139721,27.986098
322.000000,5.074000,-42.715661,4.102150
323.000000,5.396000,1.929391,17.436378
324.000000,5.462000,-31.591676,-13.788454
325.000000,5.502000,75.494101,-10.397910
326.000000,5.450000,-77.937586,-34.190112
327.000000,5.526000,-137.705763,-30.390151
328.000000,5.600000,74.454405,5.860769
329.000000,5.572000,79.695266,15.060043
330.000000,5.460000,-3.691105,20.496437
331.000000,5.604000,-63.696333,15.909573
332.000000,5.488000,66.385622,36.518743
333.000000,5.480000,128.023614,41.558859
334.000000,5.574000,6.854636,30.988539
335.000000,5.646000,-76.176353,10.277724
336.000000,5.638000,75.227537,12.301415
337.000000,5.668000,45.773839,-3.057314
338.000000,5.700000,-79.990666,-15.313036
339.000000,5.900000,-65.226846,-0.098994
340.000000,5.678000,55.839820,26.420387
341.000000,5.800000,164.367173,60.633951
342.000000,6.000000,-10.074974,29.284274
343.000000,6.292000,4.891829,23.726271
344.000000,6.328000,-39.111916,3.956018
345.000000,6.274000,65.012841,19.606190
346.000000,6.174000,52.018046,13.629008
347.000000,6.188000,-54.274194,1.825872
348.000000,6.380000,-16.255337,6.627815
349.000000,6.600000,48.625115,8.841083
350.000000,6.584000,49.300006,11.900633
351.000000,6.696000,-57.517697,-3.775738
352.000000,6.900000,-18.030466,-6.131419
353.000000,6.728000,38.306868,-8.327883
354.000000,6.488000,-19.661818,-7.864775
355.000000,6.352000,-58.202827,3.322472
356.000000,6.352000,40.168401,16.948546
357.000000,6.310000,117.786424,29.299540
358.000000,6.400000,-44.578247,7.293675
359.000000,6.498000,-39.995360,4.391775
360.000000,6.500000,30.878069,-4.496423
361.000000,6.514000,42.664938,-17.216904
362.000000,6.566000,-76.842014,-44.218253
363.000000,6.706000,-142.542138,-57.330216
364.000000,6.840000,-14.704705,-29.277019
365.000000,6.926000,44.373745,-19.979618
366.000000,6.168000,31.933029,-19.591043
367.000000,6.108000,-150.501441,-36.651594
368.000000,6.088000,-74.934728,-21.062191
369.000000,6.114000,152.592255,15.027682
370.000000,5.900000,13.501564,1.848047
371.000000,5.734000,-71.935094,8.679625
372.000000,5.758000,-57.106889,-8.353632
373.000000,5.618000,167.394956,19.089823
374.000000,5.610000,-48.367269,-17.324130
375.000000,5.582000,-101.317264,-6.562779
376.000000,5.520000,-28.660751,-0.717886
377.000000,5.600000,164.719682,33.343191
378.000000,5.532000,35.781928,12.800598
379.000000,5.798000,-110.667101,-20.755476
380.000000,5.718000,-46.955479,-38.100602
381.000000,5.698000,-1.437349,-30.225193
382.000000,5.788000,-39.316860,-26.344185
383.000000,5.642000,6.390396,-10.820015
384.000000,5.552000,-48.084035,-22.552959
385.000000,5.440000,21.526081,-13.958996
386.000000,5.400000,-34.578001,-36.922508
387.000000,5.488000,-57.398702,-35.250968
388.000000,5.524000,-83.426311,-26.329157
389.000000,5.696000,32.627186,-1.982833
390.000000,5.680000,100.333140,1.618362
391.000000,5.324000,-69.337232,-12.156534
392.000000,5.338000,-129.219541,-19.040380
393.000000,5.438000,105.518138,20.286738
394.000000,5.380000,62.482618,29.825402
395.000000,5.362000,21.811988,35.723803
396.000000,5.326000,8.254825,27.420020
397.000000,5.454000,4.911554,18.748967
398.000000,5.614000,82.692619,23.013882
399.000000,5.700000,-18.643232,10.883976
400.000000,5.898000,-44.672873,10.773751
401.000000,5.980000,75.621891,23.673460
402.000000,5.814000,42.573330,17.718203
403.000000,5.944000,-9.248428,11.842036
404.000000,6.082000,-29.584871,10.098006
405.000000,6.220000,20.143744,20.731304
406.000000,6.360000,98.637683,40.874576
407.000000,6.320000,15.074061,45.987196
408.000000,6.400000,16.267907,49.735491
409.000000,6.452000,125.367879,53.215584
410.000000,6.310000,37.001162,34.381121
411.000000,6.348000,-34.086643,9.350300
412.000000,6.620000,14.935833,15.280094
413.000000,6.700000,-32.810814,11.373197
414.000000,6.798000,126.054015,46.188162
415.000000,6.974000,17.983845,39.860387
416.000000,6.900000,3.862196,42.138853
417.000000,6.798000,104.567323,43.774984
418.000000,6.846000,11.176850,1.511407
419.000000,6.682000,1.289335,-3.189374
420.000000,6.728000,-166.067933,-24.031982
421.000000,6.762000,77.283501,33.517571
422.000000,6.702000,158.026952,48.578140
423.000000,6.880000,47.467886,57.606091
424.000000,6.870000,-73.168389,32.141942
425.000000,6.650000,106.611299,29.960003
426.000000,6.624000,72.877855,15.821556
427.000000,6.622000,-115.773806,-18.895299
428.000000,6.640000,3.948292,-1.294289
429.000000,6.938000,-34.332098,-14.494078
430.000000,7.302000,109.332225,18.528977
431.000000,7.200000,-51.036127,-1.025170
432.000000,7.056000,-49.813737,15.654674
433.000000,6.980000,85.861391,38.072114
434.000000,7.052000,96.167971,47.047532
435.000000,6.996000,36.776029,40.191939
436.000000,6.988000,-28.874263,20.589825
437.000000,6.994000,21.528657,22.507776
438.000000,6.852000,57.089463,7.945174
439.000000,7.118000,33.593731,-2.642164
440.000000,7.432000,-142.513204,-32.389934
441.000000,7.556000,-17.675249,-24.196832
442.000000,7.638000,70.185806,-14.588120
443.000000,7.504000,-67.504881,-21.060770
444.000000,7.466000,-42.767938,-9.064017
445.000000,7.340000,8.625361,9.571611
446.000000,7.054000,58.813733,19.900786
447.000000,7.020000,93.415462,32.446307
448.000000,6.820000,-107.800706,1.958472
449.000000,6.630000,43.349055,34.474691
450.000000,6.648000,65.769142,30.099074
451.000000,6.754000,101.087308,37.958694
452.000000,6.788000,-43.203491,11.128550
453.000000,6.682000,-67.956109,5.383973
454.000000,6.486000,90.308609,7.958686
455.000000,6.418000,61.082098,0.797461
456.000000,6.550000,-135.191004,-26.987926
457.000000,6.628000,-32.479811,-23.137105
458.000000,6.572000,39.985005,-20.640601
459.000000,6.364000,-15.770025,-16.997837
460.000000,6.414000,-62.384114,1.076868
461.000000,6.592000,-20.525417,8.247691
462.000000,6.720000,187.519862,38.008619
463.000000,6.654000,-35.741714,-5.028695
464.000000,6.626000,-91.674300,-10.805248
465.000000,6.700000,-48.541850,-21.163110
466.000000,6.782000,96.498966,-5.195877
467.000000,6.464000,4.599430,-7.008242
468.000000,6.392000,-151.378919,-13.403662
469.000000,6.500000,57.959446,17.145392
470.000000,6.060000,133.172926,19.764812
471.000000,6.594000,-10.997493,1.362365
472.000000,6.498000,-129.088633,-27.786023
473.000000,6.384000,-23.288240,-18.573606
474.000000,6.052000,59.399598,-0.074250
475.000000,5.916000,30.663079,-3.059596
476.000000,5.860000,-43.767936,-0.455497
477.000000,5.674000,-104.361618,-5.525524
478.000000,5.516000,156.322934,30.963877
479.000000,6.020000,61.571822,14.352854
480.000000,6.112000,-95.579046,-9.675716
481.000000,6.250000,-39.237549,-7.173755
482.000000,6.032000,2.844929,-18.335767
483.000000,6.002000,117.527587,5.444690
484.000000,6.216000,-154.164997,-34.962005
485.000000,6.014000,-37.255752,-11.296451
486.000000,5.706000,50.290895,-19.114756
487.000000,5.606000,40.549049,-11.580004
488.000000,5.568000,-129.812458,-29.639200
489.000000,5.640000,-52.302104,-16.326020
490.000000,5.962000,100.069562,14.034237
491.000000,5.772000,21.201027,19.372394
492.000000,6.062000,2.601593,32.060919
493.000000,5.846000,-0.242658,23.113414
494.000000,5.910000,102.834453,44.495175
495.000000,6.036000,8.938026,20.004202
496.000000,5.878000,35.324004,27.377166
497.000000,5.988000,-61.991819,19.239865
498.000000,6.404000,75.725503,47.793967
499.000000,6.700000,153.603421,54.505811
500.000000,6.852000,-10.710448,35.736485
501.000000,6.520000,-40.458833,17.921366
502.000000,6.788000,66.444413,22.628027
503.000000,6.410000,14.952444,5.060835
504.000000,6.380000,31.727816,10.843314
505.000000,6.380000,-95.310855,-20.023220
506.000000,6.560000,35.907539,-0.801477
507.000000,6.270000,5.420421,-25.974228
508.000000,6.120000,-14.487421,-24.866797
509.000000,6.162000,-141.481984,-34.914082
510.000000,6.198000,2.520749,-9.587500
511.000000,6.188000,137.915633,5.115844
512.000000,6.308000,-58.851053,-6.107609
513.000000,6.314000,-121.402527,-2.941921
514.000000,6.258000,90.642083,25.842727
515.000000,6.594000,129.118715,37.119168
516.000000,6.864000,-7.219380,30.695485
517.000000,7.000000,-68.207894,22.280249
518.000000,6.284000,75.025104,40.397563
519.000000,6.544000,131.384230,56.919830
520.000000,6.414000,17.154145,53.840740
521.000000,6.210000,7.761577,53.029873
522.000000,6.132000,90.454976,59.755014
523.000000,5.984000,96.310396,45.339127
524.000000,5.980000,39.286611,33.008935
525.000000,5.742000,-109.126870,12.779446
526.000000,5.902000,64.820120,42.054232
527.000000,5.508000,156.411687,60.019330
528.000000,5.598000,32.305350,38.610269
529.000000,5.368000,-3.362389,25.579888
530.000000,5.380000,-72.725236,0.626723
531.000000,5.510000,97.472104,15.640744
532.000000,5.754000,44.089221,8.468212
533.000000,5.980000,-108.135641,3.640192
534.000000,5.904000,29.559144,25.670521
535.000000,5.862000,125.724146,40.948304
536.000000,5.938000,42.184678,34.833763
537.000000,6.150000,-27.970407,34.638766
538.000000,5.878000,-17.895401,24.739427
539.000000,5.906000,175.403207,38.861328
540.000000,6.058000,-8.401238,6.291840
541.000000,6.030000,-127.088862,1.350179
542.000000,5.916000,22.406533,5.344922
543.000000,5.802000,163.083869,16.243039
544.000000,6.000000,-61.699740,-12.355973
545.000000,6.012000,-144.875319,-33.089519
546.000000,5.914000,29.810222,-7.955501
547.000000,5.680000,29.981597,6.160923
548.000000,5.698000,76.180985,31.637557
549.000000,5.720000,-34.349395,29.288413
550.000000,5.722000,3.028146,43.975044
551.000000,5.704000,174.677995,63.347019
552.000000,5.602000,52.980674,40.602492
553.000000,5.600000,-47.828902,33.436929
554.000000,5.710000,-17.268042,36.325217
555.000000,5.840000,156.373115,50.456512
556.000000,5.552000,117.698154,43.070716
557.000000,5.580000,-140.095161,-6.729865
558.000000,5.714000,-6.254785,6.350884
559.000000,6.000000,26.076723,-1.905202
560.000000,6.470000,100.511539,21.031360
561.000000,6.376000,-72.571649,2.021078
562.000000,6.200000,-49.375667,3.109353
563.000000,6.186000,118.270783,8.220843
564.000000,6.220000,-4.134921,-3.860154
565.000000,5.902000,-117.347067,-15.402608
566.000000,5.724000,30.738133,9.156533
567.000000,5.532000,52.063101,4.822527
568.000000,5.564000,76.305822,8.523803
569.000000,5.746000,-133.599546,-41.721377
570.000000,5.900000,-65.876315,-21.353892
571.000000,5.856000,-11.100743,-16.204407
572.000000,5.950000,140.349589,14.240509
573.000000,6.000000,-57.034221,-17.847087
574.000000,5.940000,-119.903322,-37.440395
575.000000,5.772000,6.730321,-32.616088
576.000000,5.824000,-23.019833,-40.206954
577.000000,5.678000,-10.866847,-10.165315
578.000000,5.788000,-110.449750,-15.431759
579.000000,5.664000,127.578070,25.453249
580.000000,5.604000,52.652354,15.403248
581.000000,5.534000,-70.617081,18.629019
582.000000,5.650000,4.142927,17.337551
583.000000,5.798000,127.232943,36.828364
584.000000,5.566000,-11.530925,20.483867
585.000000,5.598000,6.580919,22.920227
586.000000,5.476000,-1.002224,15.324839
587.000000,5.704000,42.061876,29.832187
588.000000,5.560000,62.517210,28.760194
589.000000,5.506000,17.159471,33.239175
590.000000,5.540000,-36.037379,39.791115
591.000000,5.650000,122.357526,60.550291
592.000000,5.854000,143.414337,54.934229
593.000000,5.960000,-46.464119,30.103997
594.000000,6.122000,-50.064546,30.489338
595.000000,6.200000,102.388030,40.835612
596.000000,6.202000,144.555674,40.540488
597.000000,6.120000,-57.403447,5.285531
598.000000,6.058000,-104.421481,-10.265930
599.000000,6.258000,39.617127,-9.101117
600.000000,6.392000,88.550271,-2.200141
601.000000,6.260000,-97.100980,-12.411937
602.000000,6.230000,-76.360524,11.199974
603.000000,6.414000,117.066083,54.781139
604.000000,6.560000,176.454824,65.915102
605.000000,6.522000,49.207843,41.098708
606.000000,6.520000,-140.428193,-9.352820
607.000000,6.420000,5.291661,-16.618333
608.000000,6.426000,64.275278,-13.149961
609.000000,6.400000,-84.397549,-9.386102
610.000000,6.688000,-26.208104,25.180672
611.000000,6.726000,104.230654,43.836371
612.000000,6.778000,167.749558,44.754458
613.000000,6.816000,-65.713202,-13.889504
614.000000,6.764000,-151.619226,-32.393484
615.000000,6.764000,-49.637669,-31.856886
616.000000,6.860000,161.582808,0.132343
617.000000,6.886000,-48.856547,-31.075909
618.000000,6.920000,-156.078404,-37.157730
619.000000,7.042000,-55.242841,-34.009228
620.000000,7.052000,129.337227,6.887591
621.000000,6.756000,-16.845159,12.861112
622.000000,6.754000,-48.919922,30.666303
623.000000,6.852000,88.326960,55.068600
624.000000,6.950000,135.818731,54.682140
625.000000,6.902000,67.449885,40.893228
626.000000,6.788000,-126.126970,-5.838854
627.000000,6.728000,18.193078,9.333024
628.000000,6.792000,49.903252,-4.226506
629.000000,6.700000,55.087846,9.896489
630.000000,6.676000,-140.601586,-17.995034
631.000000,6.600000,27.231541,8.140927
632.000000,7.000000,89.511175,15.733228
633.000000,7.036000,-0.040993,12.611580
634.000000,6.960000,-23.808364,15.602683
635.000000,6.960000,-22.068461,4.675889
636.000000,6.900000,121.379080,16.844303
637.000000,6.802000,-36.593270,-17.444478
638.000000,6.774000,-103.555288,-14.673489
639.000000,6.808000,-31.638204,-7.833881
640.000000,6.616000,144.692315,34.521561
641.000000,6.622000,9.308521,32.721983
642.000000,6.770000,-5.177504,43.515157
643.000000,6.832000,61.090154,38.017700
644.000000,6.948000,97.874084,27.757817
645.000000,6.912000,-18.824492,-11.949183
646.000000,7.004000,-113.061524,-37.804347
647.000000,7.200000,-77.955594,-44.911656
648.000000,7.400000,60.786888,-11.084651
649.000000,7.372000,-31.369258,-11.585327
650.000000,7.620000,12.102184,11.415273
651.000000,7.570000,-20.809117,3.827750
652.000000,7.574000,61.417658,22.453012
653.000000,7.634000,17.454141,5.435725
654.000000,7.680000,-8.547946,17.738538
655.000000,7.600000,-57.859631,25.856575
656.000000,7.636000,148.335816,60.033323
657.000000,7.838000,144.181879,42.326218
658.000000,7.890000,-67.181687,9.953548
659.000000,7.596000,-131.155382,-20.597749
660.000000,7.690000,91.683458,-5.831950
661.000000,7.660000,28.114301,-8.654730
662.000000,7.728000,-87.662908,-3.561916
663.000000,7.700000,-15.442892,1.321118
664.000000,7.472000,104.334930,19.769300
665.000000,7.860000,1.408729,1.239796
666.000000,7.298000,-31.615764,1.766014
667.000000,7.144000,-77.352750,-11.108936
668.000000,7.230000,97.716887,18.197335
669.000000,6.892000,38.211372,-1.426057
