x,original_y,salted_y,smoothed_y
156.000000,0.131076,-42.296844,-16.758694
157.000000,0.131076,-29.792449,-10.554103
158.000000,0.131076,43.330694,5.545681
159.000000,0.134549,7.770121,3.233008
160.000000,0.137587,-5.186159,4.592969
161.000000,0.133681,-18.903802,-5.053606
162.000000,0.136285,20.011957,-1.797090
163.000000,0.135417,-13.678322,-10.749571
164.000000,0.137153,-18.886401,-8.071327
165.000000,0.142361,-25.130693,-8.724122
166.000000,0.151042,24.001299,0.409203
167.000000,0.154514,10.615107,1.275214
168.000000,0.153646,-24.077869,2.003305
169.000000,0.148438,5.699608,8.448944
170.000000,0.148438,34.675601,13.145602
171.000000,0.148438,22.301527,11.509692
172.000000,0.146267,-10.784420,4.903643
173.000000,0.147569,-13.353039,-0.160141
174.000000,0.148438,19.169215,-1.475699
175.000000,0.140625,1.686104,-1.045158
176.000000,0.145833,-36.828460,-2.154325
177.000000,0.157986,24.813551,5.257141
178.000000,0.162326,29.705866,2.799499
179.000000,0.175347,-20.815687,-3.429156
180.000000,0.177083,-28.951135,-5.417091
181.000000,0.175347,5.572088,0.427978
182.000000,0.172743,29.734779,6.728232
183.000000,0.170139,7.709488,8.293032
184.000000,0.170139,-20.237322,8.051264
185.000000,0.168837,22.177526,11.912787
186.000000,0.171007,45.078384,13.179943
187.000000,0.170139,-13.310042,6.686848
188.000000,0.168403,-16.974644,2.606335
189.000000,0.167535,25.967756,6.945734
190.000000,0.168837,3.602836,3.552475
191.000000,0.170139,12.012508,7.416794
192.000000,0.164063,-17.735364,-0.273051
193.000000,0.160590,15.405090,6.998210
194.000000,0.161458,5.831627,2.703657
195.000000,0.163194,13.967965,8.785642
196.000000,0.164931,-17.756990,4.926620
197.000000,0.168403,27.818289,8.175995
198.000000,0.170139,22.914904,1.674833
199.000000,0.171875,-36.191441,-9.384220
200.000000,0.171441,-21.122097,-8.723651
201.000000,0.171007,-1.072598,-6.312005
202.000000,0.164063,20.274749,1.691047
203.000000,0.165799,-6.649635,0.451878
204.000000,0.167535,-11.299109,2.126601
205.000000,0.165799,10.490148,4.145070
206.000000,0.175347,21.230382,5.211673
207.000000,0.177951,-4.617750,1.086171
208.000000,0.188368,-15.916398,0.426301
209.000000,0.193576,3.031252,0.223812
210.000000,0.201389,27.582171,3.021972
211.000000,0.212674,-17.750781,-2.459828
212.000000,0.208333,-17.139301,-4.689916
213.000000,0.208333,13.104749,-3.234094
214.000000,0.219618,-9.325576,-4.808462
215.000000,0.214410,-6.381667,-0.959521
216.000000,0.222222,-2.188248,1.685176
217.000000,0.225694,12.747500,4.283690
218.000000,0.235243,19.239208,4.256396
219.000000,0.258681,-19.635693,-0.242192
220.000000,0.236111,-9.460500,-0.107408
221.000000,0.238715,25.920283,-0.928495
222.000000,0.248264,-2.663641,-4.783618
223.000000,0.249132,-41.744583,-9.259344
224.000000,0.238715,2.545146,-2.844402
225.000000,0.253906,19.511313,-2.109304
226.000000,0.253472,4.576936,-1.933183
227.000000,0.249132,-36.875353,-8.332333
228.000000,0.250000,-5.984873,-3.240463
229.000000,0.248264,21.242748,-2.413738
230.000000,0.238715,8.796573,-3.490320
231.000000,0.236979,-42.921324,-10.424499
232.000000,0.238715,-14.737900,-8.752038
233.000000,0.249132,26.604612,-3.283995
234.000000,0.266493,-11.542992,-5.855905
235.000000,0.263889,-18.727922,-2.242806
236.000000,0.265625,-7.871794,0.354775
237.000000,0.248264,34.118813,11.249944
238.000000,0.238715,14.919487,11.029588
239.000000,0.236111,-0.418606,14.395729
240.000000,0.250868,3.585439,9.999603
241.000000,0.263021,49.048229,13.340835
242.000000,0.258681,-16.036246,4.166107
243.000000,0.268229,-17.671078,6.461001
244.000000,0.266493,28.855991,11.494595
245.000000,0.258681,29.969078,9.129776
246.000000,0.258681,6.005244,6.148399
247.000000,0.276910,-43.436825,-6.654069
248.000000,0.289931,18.610569,-0.122487
249.000000,0.289063,6.064630,-7.735898
250.000000,0.283854,-7.334491,-4.358681
251.000000,0.296875,-45.860127,-8.868926
252.000000,0.296875,22.756579,5.742365
253.000000,0.298177,32.539822,7.853645
254.000000,0.286458,5.799636,7.549847
255.000000,0.285590,-23.248538,2.905819
256.000000,0.296875,4.967285,5.393424
257.000000,0.310764,38.067402,7.652275
258.000000,0.316840,0.709272,4.427806
259.000000,0.313368,-31.580446,-1.008436
260.000000,0.303819,17.249097,4.729680
261.000000,0.313368,16.510723,6.871779
262.000000,0.312066,7.643091,13.546163
263.000000,0.311632,3.929974,16.153962
264.000000,0.318576,34.956142,21.159513
265.000000,0.331597,35.315728,16.687440
266.000000,0.335938,1.115841,12.156660
267.000000,0.321181,-25.110230,4.423198
268.000000,0.329861,38.577269,10.065521
269.000000,0.346354,12.612079,6.563367
270.000000,0.344618,-14.867682,9.505328
271.000000,0.326389,7.419398,12.820848
272.000000,0.335938,45.671202,14.733068
273.000000,0.329861,20.825006,7.754593
274.000000,0.331597,-38.576451,-7.186467
275.000000,0.321181,-16.275677,-9.267957
276.000000,0.328993,0.207899,-12.957308
277.000000,0.333333,6.563690,-12.094433
278.000000,0.342014,-45.192283,-14.846715
279.000000,0.332465,-30.838154,-11.140111
280.000000,0.337674,45.723680,1.285797
281.000000,0.342014,-5.798117,-2.343445
282.000000,0.342014,-20.767696,-2.877715
283.000000,0.343750,-4.420194,-5.188001
284.000000,0.343750,3.441658,-4.756100
285.000000,0.368924,2.705126,-6.354010
286.000000,0.358507,-21.675465,-7.423020
287.000000,0.361111,-25.589025,-3.755652
288.000000,0.364583,31.516752,2.117203
289.000000,0.372396,26.034523,0.373595
290.000000,0.401910,-49.329845,-5.594161
291.000000,0.392361,-18.745914,-1.025859
292.000000,0.411458,51.891094,5.148711
293.000000,0.439236,14.118976,2.200227
294.000000,0.427083,-47.982218,-5.241304
295.000000,0.414931,-8.766137,-2.601449
296.000000,0.422743,33.069214,-0.640185
297.000000,0.425347,10.634590,2.334822
298.000000,0.414063,-49.682415,-5.659120
299.000000,0.400174,19.479873,5.104540
300.000000,0.384549,20.007756,3.495108
301.000000,0.381076,14.121562,10.004304
302.000000,0.387153,-24.380770,7.139625
303.000000,0.375868,22.187280,14.295209
304.000000,0.380208,50.685516,11.999266
305.000000,0.380208,-4.016245,0.495969
306.000000,0.403646,-49.490811,-12.989422
307.000000,0.400174,-9.136360,-11.857963
308.000000,0.392361,5.786833,-8.039675
309.000000,0.392361,-0.157261,1.738242
310.000000,0.393229,-13.538625,4.293673
311.000000,0.390625,32.950177,14.152163
312.000000,0.379340,18.865261,12.603030
313.000000,0.381076,8.099904,10.244568
314.000000,0.378472,0.241698,5.892842
315.000000,0.365451,-4.733551,-1.369171
316.000000,0.338542,19.730916,-0.569070
317.000000,0.341146,-32.299378,-9.926048
318.000000,0.341146,-8.410416,-6.055795
319.000000,0.349826,3.953148,-4.603970
320.000000,0.359375,-3.492436,-3.421981
321.000000,0.365451,3.341057,3.140797
322.000000,0.364583,-17.325509,-0.059130
323.000000,0.360243,38.361650,7.581853
324.000000,0.358507,-5.886133,-4.866893
325.000000,0.362847,-20.502717,-8.039374
326.000000,0.363715,-26.868789,-10.877162
327.000000,0.363715,2.134618,-5.597016
328.000000,0.362847,23.268852,0.573365
329.000000,0.353299,-22.074206,-1.201118
330.000000,0.356771,-5.551743,4.430470
331.000000,0.346354,25.354741,7.580292
332.000000,0.337674,20.408011,9.107027
333.000000,0.315972,-10.935162,5.965819
334.000000,0.325521,-1.999799,7.364627
335.000000,0.330729,24.027830,6.178359
336.000000,0.336806,22.125051,2.260123
337.000000,0.347222,-35.980328,-6.734586
338.000000,0.364583,-25.538468,-5.566976
339.000000,0.355903,28.862968,3.424945
340.000000,0.354167,15.904809,6.141896
341.000000,0.354167,-4.445972,10.883531
342.000000,0.345486,-5.239633,6.870422
343.000000,0.344618,49.788340,10.106288
344.000000,0.347222,-11.722622,-0.333110
345.000000,0.340278,-33.618799,-0.823548
346.000000,0.342014,12.977079,2.473749
347.000000,0.348090,34.283140,4.043063
348.000000,0.345486,-6.255695,0.322007
349.000000,0.344618,-39.104386,-3.988467
350.000000,0.335069,13.022297,1.928850
351.000000,0.326389,33.816301,2.401066
352.000000,0.318576,-7.861452,-3.418875
353.000000,0.326389,-42.441129,-8.882953
354.000000,0.338542,-5.305391,-3.520681
355.000000,0.350694,33.930181,4.504477
356.000000,0.360243,7.681750,3.115147
357.000000,0.361111,-20.022544,1.756233
358.000000,0.352431,-11.308984,0.829531
359.000000,0.347222,38.745152,4.777940
360.000000,0.357639,4.120656,-2.974169
361.000000,0.359375,-40.657704,-11.269550
362.000000,0.359375,-19.478518,-13.587114
363.000000,0.355903,9.345150,-12.620270
364.000000,0.355903,-9.606472,-10.011447
365.000000,0.364583,-39.428775,-11.977826
366.000000,0.371528,11.929324,-6.565317
367.000000,0.391493,6.255263,-6.769076
368.000000,0.398438,-27.018253,-7.547861
369.000000,0.401042,-7.613885,-1.856420
370.000000,0.402778,7.647857,-0.366981
371.000000,0.415799,26.903565,5.917650
372.000000,0.409722,-22.650782,-3.918049
373.000000,0.390625,-1.681249,-0.462384
374.000000,0.403646,-8.908247,-5.621262
375.000000,0.400174,16.854966,1.529431
376.000000,0.388021,-15.266021,-1.774580
377.000000,0.388889,-0.386426,3.723972
378.000000,0.393229,15.212529,2.825821
379.000000,0.397569,11.953306,-2.678510
380.000000,0.404514,-20.922151,-12.285134
381.000000,0.414931,-44.485991,-13.858809
382.000000,0.409722,-5.428154,-8.126731
383.000000,0.406250,42.192945,-0.118458
384.000000,0.402778,-21.551595,-7.906988
385.000000,0.371528,-35.296478,-9.006327
386.000000,0.371528,-3.748573,-11.040397
387.000000,0.401042,21.487181,-7.194801
388.000000,0.416667,-31.624405,-8.937964
389.000000,0.427083,-29.161494,-5.356415
390.000000,0.430556,34.107993,-0.248448
391.000000,0.447917,15.050212,-0.975206
392.000000,0.444444,-44.397264,-6.796995
393.000000,0.460069,-5.332955,1.285428
394.000000,0.479167,23.599364,7.719448
395.000000,0.510417,37.154385,12.181372
396.000000,0.548611,-5.680591,6.310672
397.000000,0.513889,-29.861541,1.216556
398.000000,0.508681,28.988962,5.733791
399.000000,0.501736,22.042050,4.784972
400.000000,0.500000,-20.377525,1.566179
401.000000,0.501736,-6.441337,2.821370
402.000000,0.508681,17.288932,4.093030
403.000000,0.489583,20.703385,4.594209
404.000000,0.489583,-15.704893,1.326507
405.000000,0.427083,-18.134659,2.205818
406.000000,0.319444,32.027712,10.271712
407.000000,0.359375,23.223985,13.547574
408.000000,0.394097,-2.353861,12.322934
409.000000,0.364583,15.301566,11.566004
410.000000,0.322917,13.996842,8.284289
411.000000,0.282986,5.206631,2.802213
412.000000,0.277778,-2.008919,2.657797
413.000000,0.286458,-24.885662,0.123527
414.000000,0.345486,37.812933,11.367802
415.000000,0.342014,15.398116,10.851071
416.000000,0.342014,-4.038034,10.244467
417.000000,0.326389,17.863403,9.593773
418.000000,0.340278,4.471434,-1.240481
419.000000,0.348958,6.502510,-1.568823
420.000000,0.324653,-50.294101,-8.115550
421.000000,0.322917,14.557309,7.153422
422.000000,0.329861,44.241487,11.801229
423.000000,0.352431,15.050583,15.022325
424.000000,0.347222,-22.874932,7.743741
425.000000,0.338542,27.124310,6.586463
426.000000,0.324653,18.908048,2.515956
427.000000,0.329861,-34.874933,-6.772888
428.000000,0.335069,0.358953,-1.473075
429.000000,0.315972,-8.154807,-5.521689
430.000000,0.328125,27.245732,2.989838
431.000000,0.336806,-21.141096,-2.305126
432.000000,0.329861,-13.057907,3.341653
433.000000,0.319444,29.651867,9.556458
434.000000,0.307292,21.793676,10.805112
435.000000,0.309028,-0.662638,8.847361
436.000000,0.302083,-5.326189,4.906615
437.000000,0.307292,15.691969,5.587398
438.000000,0.279514,8.946631,-0.334572
439.000000,0.298611,-5.582850,-3.578365
440.000000,0.300347,-35.259270,-9.836825
441.000000,0.328125,8.487690,-7.227525
442.000000,0.315972,10.386019,-6.945645
443.000000,0.331597,-37.761582,-9.165025
444.000000,0.333333,-5.238202,-3.107774
445.000000,0.355903,19.649941,2.670113
446.000000,0.350694,5.279317,2.668743
447.000000,0.380208,3.845962,5.639056
448.000000,0.364583,-21.070776,0.361375
449.000000,0.364583,33.069113,10.150015
450.000000,0.357639,5.166790,5.452687
451.000000,0.369792,2.682397,6.925775
452.000000,0.369792,-0.781214,3.159090
453.000000,0.368056,5.158075,2.357037
454.000000,0.355903,9.866067,-0.892428
455.000000,0.378472,-11.523993,-3.717721
456.000000,0.383681,-24.224735,-7.251566
457.000000,0.380208,18.087792,-5.283709
458.000000,0.397569,-6.415883,-9.052740
459.000000,0.397569,-35.825917,-8.942370
460.000000,0.402778,-1.583623,0.825073
461.000000,0.418403,24.161326,3.779608
462.000000,0.387153,32.622438,7.143888
463.000000,0.402778,-44.015882,-5.897450
464.000000,0.388889,-7.678692,-2.369709
465.000000,0.397569,18.636252,-4.245837
466.000000,0.409722,5.009911,-5.128176
467.000000,0.402778,-34.876704,-6.642943
468.000000,0.388889,-22.209166,-2.851146
469.000000,0.394097,50.528262,6.745174
470.000000,0.376736,13.372030,1.747767
471.000000,0.386285,-41.160976,-4.480442
472.000000,0.376736,-13.992520,-6.704673
473.000000,0.381944,29.506938,-3.053105
474.000000,0.380208,-9.231813,-3.905815
475.000000,0.388889,-30.830585,-5.741312
476.000000,0.392361,11.979928,1.266044
477.000000,0.394097,8.374405,0.905981
478.000000,0.383681,16.211577,4.732837
479.000000,0.387153,-23.378644,-0.996097
480.000000,0.368056,-0.856770,-1.251028
481.000000,0.361111,27.392889,0.430031
482.000000,0.352431,-28.587296,-9.316678
483.000000,0.362847,-8.549294,-3.644611
484.000000,0.368056,-15.695144,-8.209596
485.000000,0.375000,28.658877,-0.583554
486.000000,0.380208,-16.681253,-9.543134
487.000000,0.381944,-30.414460,-8.335257
488.000000,0.402778,-7.275354,-6.478628
489.000000,0.397569,24.852199,-1.852337
490.000000,0.404514,-4.080612,-0.348956
491.000000,0.407986,-35.950304,0.267433
492.000000,0.407986,30.815513,10.808673
493.000000,0.413194,39.305846,9.150035
494.000000,0.414931,-4.333443,8.078190
495.000000,0.404514,-39.215375,0.420688
496.000000,0.406250,40.950784,9.540987
497.000000,0.414931,21.575451,7.983397
498.000000,0.409722,-12.863778,8.832974
499.000000,0.416667,1.672088,9.948805
500.000000,0.423611,28.481896,11.736443
501.000000,0.423611,26.720609,7.444119
502.000000,0.437500,-16.072696,1.717199
503.000000,0.440972,-36.123585,-3.783842
504.000000,0.446181,40.904098,4.863714
505.000000,0.434028,10.367798,-3.175893
506.000000,0.432292,-24.807337,-4.769818
507.000000,0.442708,-37.547890,-12.321861
508.000000,0.435764,28.134500,-5.077760
509.000000,0.451389,-3.821033,-7.385148
510.000000,0.442708,-33.989520,-7.148244
511.000000,0.406250,1.001871,-3.499493
512.000000,0.407986,15.438232,0.092165
513.000000,0.428819,0.112994,1.362700
514.000000,0.407986,-9.025780,2.736174
515.000000,0.394097,0.162200,5.474406
516.000000,0.385417,29.197059,10.179984
517.000000,0.397569,12.905999,8.128674
518.000000,0.394097,-12.748448,6.840817
519.000000,0.378472,2.779691,11.200513
520.000000,0.388889,35.320332,16.643032
521.000000,0.385417,32.280002,16.686361
522.000000,0.388889,-7.408028,12.493499
523.000000,0.404514,-4.656374,8.295041
524.000000,0.399306,40.502005,10.807450
525.000000,0.406250,-2.569326,5.357927
526.000000,0.397569,-13.206846,7.790675
527.000000,0.388889,14.659099,12.713233
528.000000,0.385417,37.182447,12.310568
529.000000,0.369792,24.635854,8.803620
530.000000,0.375000,-49.958878,-3.567901
531.000000,0.380208,0.689492,0.514594
532.000000,0.376736,38.658588,3.636496
533.000000,0.381944,-7.441640,2.326268
534.000000,0.378472,-19.557793,3.529334
535.000000,0.383681,11.157369,7.737054
536.000000,0.387153,36.013806,10.743370
537.000000,0.387153,12.241985,10.724250
538.000000,0.385417,-30.605830,3.479467
539.000000,0.381944,27.795335,7.387421
540.000000,0.378472,19.455165,2.505596
541.000000,0.383681,-18.249835,1.165123
542.000000,0.394097,-16.829850,-1.684924
543.000000,0.394097,27.201146,1.339019
544.000000,0.394097,1.936945,-2.953922
545.000000,0.397569,-26.039638,-8.705625
546.000000,0.397569,-11.988232,-5.105744
547.000000,0.392361,-7.170358,-1.184114
548.000000,0.387153,37.707370,9.126062
549.000000,0.392361,2.118904,8.547204
550.000000,0.394097,-16.420911,9.774082
551.000000,0.409722,36.175776,15.114537
552.000000,0.402778,28.131228,11.358260
553.000000,0.388889,-4.456239,9.461156
554.000000,0.397569,-18.858878,7.952432
555.000000,0.390625,33.811348,11.751627
556.000000,0.381944,42.897795,11.711824
557.000000,0.392361,-33.056723,-2.051241
558.000000,0.388889,-12.354312,-0.146943
559.000000,0.390625,0.062517,-2.735664
560.000000,0.385417,34.314047,5.047253
561.000000,0.404514,-17.090594,-0.010943
562.000000,0.413194,-20.930885,-0.812234
563.000000,0.409722,28.502405,0.326622
564.000000,0.413194,1.452206,-2.210960
565.000000,0.423611,-32.090345,-5.011696
566.000000,0.421875,5.371124,1.396611
567.000000,0.432292,12.744280,-0.215927
568.000000,0.428819,20.362880,1.025254
569.000000,0.434028,-39.084279,-12.549184
570.000000,0.437500,-17.850616,-6.777937
571.000000,0.435764,-2.587960,-5.924274
572.000000,0.439236,34.297971,2.184136
573.000000,0.440972,-20.078482,-6.147913
574.000000,0.435764,-29.060901,-10.925222
575.000000,0.434028,4.699924,-10.274950
576.000000,0.451389,-15.316503,-13.378155
577.000000,0.465278,-9.236652,-4.140353
578.000000,0.458333,-22.390854,-4.323303
579.000000,0.453125,40.670286,6.241817
580.000000,0.444444,1.949069,1.857489
581.000000,0.458333,-27.934186,3.750666
582.000000,0.460069,13.678285,5.249603
583.000000,0.465278,42.462408,9.626511
584.000000,0.468750,-19.925552,2.930204
585.000000,0.484375,-8.137357,4.789923
586.000000,0.473958,16.227728,5.092886
587.000000,0.472222,20.372977,7.871011
588.000000,0.477431,-3.089190,4.894395
589.000000,0.465278,-6.776386,7.514444
590.000000,0.454861,10.241624,12.278867
591.000000,0.463542,44.347396,16.586679
592.000000,0.465278,15.648987,11.780631
593.000000,0.467014,-26.094561,6.378594
594.000000,0.467014,9.912358,9.891197
595.000000,0.461806,39.880909,11.072880
596.000000,0.442708,12.169385,7.297545
597.000000,0.421875,-30.410739,-0.784784
598.000000,0.430556,-1.714958,-1.242949
599.000000,0.402778,23.291844,-2.850013
600.000000,0.404514,-7.111307,-5.061066
601.000000,0.399306,-42.519661,-5.913677
602.000000,0.406250,9.487892,5.020196
603.000000,0.414931,45.758169,15.075235
604.000000,0.406250,14.122276,13.633363
605.000000,0.397569,-2.363308,8.908589
606.000000,0.390625,-5.328155,-0.494431
607.000000,0.385417,15.046962,-4.862231
608.000000,0.373264,-20.355671,-8.804838
609.000000,0.368056,-40.233639,-5.322099
610.000000,0.355903,29.516847,9.377725
611.000000,0.354167,42.993837,12.022413
612.000000,0.359375,5.658641,7.039144
613.000000,0.361111,-35.396776,-6.720560
614.000000,0.350694,-2.916659,-6.536434
615.000000,0.364583,0.097351,-9.143132
616.000000,0.366319,1.377716,-5.698487
617.000000,0.366319,-30.751896,-11.594397
618.000000,0.348958,-1.825841,-7.703255
619.000000,0.335069,-1.621980,-9.781742
620.000000,0.343750,-9.944695,-4.053766
621.000000,0.348958,-21.633047,0.683300
622.000000,0.352431,30.266245,11.494799
623.000000,0.361111,38.396630,15.197946
624.000000,0.361111,-9.967170,9.180913
625.000000,0.357639,2.252081,8.534720
626.000000,0.343750,10.346551,1.434666
627.000000,0.345486,18.373602,2.406127
628.000000,0.357639,-35.489836,-7.406115
629.000000,0.362847,-0.646034,-0.075942
630.000000,0.357639,7.674902,-1.812774
631.000000,0.359375,20.373890,2.064921
632.000000,0.373264,-25.591019,-1.944120
633.000000,0.369792,-15.506872,0.658869
634.000000,0.381076,41.249684,7.615088
635.000000,0.375000,5.769473,1.017292
636.000000,0.362847,-17.405445,-1.696986
637.000000,0.364583,-24.887055,-7.684922
638.000000,0.361111,19.515011,-0.769193
639.000000,0.371528,2.282439,-2.477422
640.000000,0.375000,-11.136851,3.283812
641.000000,0.378472,-11.075008,6.451884
642.000000,0.373264,47.200945,15.531136
643.000000,0.361111,27.262280,10.269357
644.000000,0.362847,-24.280956,1.338423
645.000000,0.366319,-18.045347,-6.070648
646.000000,0.366319,16.670034,-7.353600
647.000000,0.355903,-12.789953,-13.110842
648.000000,0.357639,-34.316456,-9.607041
649.000000,0.355903,-20.628777,-6.039463
650.000000,0.348958,50.825392,6.206750
651.000000,0.347222,1.996649,0.340509
652.000000,0.347222,-33.313533,-0.216413
653.000000,0.345486,-5.935987,-1.264081
654.000000,0.343750,43.935402,7.833032
655.000000,0.349826,-9.506344,6.405253
656.000000,0.361111,-7.702676,10.409805
657.000000,0.355903,30.619036,9.112739
658.000000,0.359375,25.993231,5.484393
659.000000,0.371528,-31.136567,-6.671255
660.000000,0.366319,-21.877938,-7.841772
661.000000,0.368056,-0.659060,-5.046788
662.000000,0.369792,18.435602,1.546640
663.000000,0.361111,0.072314,-0.614611
664.000000,0.348958,-16.221808,-0.461103
665.000000,0.342014,-7.095232,-2.192966
666.000000,0.342014,31.954105,2.875383
